File, Line, Severity, Id, Summary
..\workspace\J2STD\SRC\PARALLEL\parallel.c,94,style,variableScope,The scope of the variable 'ret' can be reduced.
..\workspace\J2STD\SRC\PARALLEL\parallel.c,120,style,variableScope,The scope of the variable 'ret' can be reduced.
..\workspace\J2STD\SRC\P_CONT\alarm.c,657,style,unusedFunction,The function 'clearFault' is never used.
..\workspace\J2STD\SRC\P_CONT\conttask.c,179,style,variableScope,The scope of the variable 'ret' can be reduced.
..\workspace\J2STD\SRC\P_CONT\drmode.c,212,style,variableScope,The scope of the variable 'offset' can be reduced.
..\workspace\J2STD\SRC\P_CONT\interpolation.c,86,style,variableScope,The scope of the variable 'i' can be reduced.
..\workspace\J2STD\SRC\P_CONT\interpolation.c,87,style,variableScope,The scope of the variable 'cond_interpolation_xy' can be reduced.
..\workspace\J2STD\SRC\P_CONT\interpolation.c,151,style,variableScope,The scope of the variable 'i' can be reduced.
..\workspace\J2STD\SRC\P_CONT\interpolation.c,216,style,variableScope,The scope of the variable 'i' can be reduced.
..\workspace\J2STD\SRC\P_CONT\motor.c,115,warning,selfAssignment,Redundant assignment of 'sigAx3EncdrAlm' to itself.
..\workspace\J2STD\SRC\P_CONT\motor.c,116,warning,selfAssignment,Redundant assignment of 'sigAx3CntrOvfl' to itself.
..\workspace\J2STD\SRC\P_CONT\motor.c,294,style,unusedFunction,The function 'az_mot_decoder' is never used.
..\workspace\J2STD\SRC\P_CONT\motor.c,335,style,unusedFunction,The function 'el_mot_decoder' is never used.
..\workspace\J2STD\SRC\P_CONT\motor.c,374,style,unusedFunction,The function 'set_1motor_single_sel' is never used.
..\workspace\J2STD\SRC\P_CONT\stowpin.c,299,style,unusedFunction,The function 'setStowPin_Ax2InsrRdy' is never used.
..\workspace\J2STD\SRC\P_CONT\stowpin.c,312,style,unusedFunction,The function 'setStowPin_Ax2RlseRdy' is never used.
..\workspace\J2STD\SRC\P_CONT\trkgfreq.c,191,style,unusedFunction,The function 'chg_trkgfreq_auto' is never used.
..\workspace\J2STD\SRC\P_INIT\drivererror.c,95,error,syntaxError,The code contains unhandled character(s) (character code=131). Neither unicode nor extended ascii is supported.
..\workspace\J2STD\SRC\P_INIT\inittask.c,257,style,unusedVariable,Unused variable: dsp_card_no
..\workspace\J2STD\SRC\P_LOOP\acuunittest.c,481,style,unusedFunction,The function 'set_unittest_opn' is never used.
..\workspace\J2STD\SRC\P_LOOP\analog.c,239,style,variableScope,The scope of the variable 'ret' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\analog.c,364,style,variableScope,The scope of the variable 'ret' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\analog.c,293,style,unusedFunction,The function 'printAdVal' is never used.
..\workspace\J2STD\SRC\P_LOOP\autoerr.c,696,style,variableScope,The scope of the variable 'ax2real_adjst_deg' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\autoerr.c,697,style,variableScope,The scope of the variable 'ax2real_adjst_rad' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\autoerr.c,698,style,variableScope,The scope of the variable 'ax3real_rad' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\autoerr.c,699,style,variableScope,The scope of the variable 'sign' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\autoerr.c,828,style,variableScope,The scope of the variable 'ax2real_deg' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\autoerr.c,829,style,variableScope,The scope of the variable 'ax2real_rad' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\autoerr.c,830,style,variableScope,The scope of the variable 'ax3real_rad' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\autoerr.c,831,style,variableScope,The scope of the variable 'elreal_rad' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\autoerr.c,832,style,variableScope,The scope of the variable 'sign' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\autoerr.c,833,style,variableScope,The scope of the variable 'sin_phiCR' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\autoerr.c,834,style,variableScope,The scope of the variable 'secant' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\autoprog.c,328,style,variableScope,The scope of the variable 'apcmd' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\autoprog.c,449,style,variableScope,The scope of the variable 'ax2real_deg' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\autoprog.c,450,style,variableScope,The scope of the variable 'ax3real_rad' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\autoprog.c,451,style,variableScope,The scope of the variable 'elreal_rad' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\autoprog.c,452,style,variableScope,The scope of the variable 'sign' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\cmdangle.c,568,style,unusedFunction,The function 'get_make_cmdang_flg' is never used.
..\workspace\J2STD\SRC\P_LOOP\cmdangle.c,513,style,unusedFunction,The function 's_Limit' is never used.
..\workspace\J2STD\SRC\P_LOOP\looptask.c,181,style,unusedVariable,Unused variable: dsp_card_no
..\workspace\J2STD\SRC\P_LOOP\majref.c,139,style,variableScope,The scope of the variable 'i' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\majref.c,233,style,variableScope,The scope of the variable 'i' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\majref.c,589,style,unusedFunction,The function 'get_ax3_filterflt' is never used.
..\workspace\J2STD\SRC\P_LOOP\majref.c,500,style,unusedFunction,The function 'get_az_filterflt' is never used.
..\workspace\J2STD\SRC\P_LOOP\majref.c,570,style,unusedFunction,The function 'get_cr_filterflt' is never used.
..\workspace\J2STD\SRC\P_LOOP\majref.c,536,style,unusedFunction,The function 'get_el_filterflt' is never used.
..\workspace\J2STD\SRC\P_LOOP\majref.c,428,style,unusedFunction,The function 's_passPosnLoopFilter' is never used.
..\workspace\J2STD\SRC\P_LOOP\makelevel.c,82,style,variableScope,The scope of the variable 'beacon' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\makelevel.c,106,style,variableScope,The scope of the variable 'no_noise_beacon' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\makelevel.c,82,style,unreadVariable,Variable 'beacon' is assigned a value that is never used.
..\workspace\J2STD\SRC\P_LOOP\makelevel.c,106,style,unreadVariable,Variable 'no_noise_beacon' is assigned a value that is never used.
..\workspace\J2STD\SRC\P_LOOP\mancmd.c,140,style,variableScope,The scope of the variable 'sign' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\overspd.c,366,style,unusedFunction,The function 'get_ax3_ovrspeed' is never used.
..\workspace\J2STD\SRC\P_LOOP\overspd.c,269,style,unusedFunction,The function 'get_az_ovrspeed' is never used.
..\workspace\J2STD\SRC\P_LOOP\overspd.c,348,style,unusedFunction,The function 'get_cr_ovrspeed' is never used.
..\workspace\J2STD\SRC\P_LOOP\overspd.c,307,style,unusedFunction,The function 'get_el_ovrspeed' is never used.
..\workspace\J2STD\SRC\P_LOOP\posncmd.c,229,style,variableScope,The scope of the variable 'retTest' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\posnloop.c,853,style,knownConditionTrueFalse,Condition 'err_fabs<err_thred_s' is always true
..\workspace\J2STD\SRC\P_LOOP\progcmd.c,240,style,variableScope,The scope of the variable 'i' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\progcmd.c,560,style,variableScope,The scope of the variable 'condSingularpoint' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\progcmd.c,563,style,variableScope,The scope of the variable 'elpcmd_rad' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\progcmd.c,564,style,variableScope,The scope of the variable 'ax3real_rad' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\progcmd.c,565,style,variableScope,The scope of the variable 'ax1_adjst' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\progcmd.c,675,style,variableScope,The scope of the variable 'condSingularpoint' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\progcmd.c,728,style,variableScope,The scope of the variable 'ax1_error_deg' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\progcmd.c,520,style,unusedFunction,The function 's_realtocmdProg' is never used.
..\workspace\J2STD\SRC\P_LOOP\pulse.c,217,style,shadowVariable,Local variable 'freq' shadows outer variable
..\workspace\J2STD\SRC\P_LOOP\pulse.c,94,style,unusedFunction,The function 'm_pulse_out' is never used.
..\workspace\J2STD\SRC\P_LOOP\rdin.c,266,style,redundantAssignment,Variable 'ret' is reassigned a value before the old one has been used.
..\workspace\J2STD\SRC\P_LOOP\rdin.c,157,style,variableScope,The scope of the variable 'holdError' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\rdin.c,159,style,variableScope,The scope of the variable 'd_angle' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\rdin.c,160,style,variableScope,The scope of the variable 'slipAlarm' can be reduced.
..\workspace\J2STD\SRC\P_LOOP\rdin.c,266,style,unreadVariable,Variable 'ret' is assigned a value that is never used.
..\workspace\J2STD\SRC\P_LOOP\rdin.c,392,style,unusedFunction,The function 'getAx1RdAngInFail' is never used.
..\workspace\J2STD\SRC\P_LOOP\rdin.c,422,style,unusedFunction,The function 'getAx1RdSlipAlm' is never used.
..\workspace\J2STD\SRC\P_LOOP\rdin.c,398,style,unusedFunction,The function 'getAx2RdAngInFail' is never used.
..\workspace\J2STD\SRC\P_LOOP\rdin.c,428,style,unusedFunction,The function 'getAx2RdSlipAlm' is never used.
..\workspace\J2STD\SRC\P_LOOP\rdin.c,404,style,unusedFunction,The function 'getAx3RdAngInFail' is never used.
..\workspace\J2STD\SRC\P_LOOP\rdin.c,434,style,unusedFunction,The function 'getAx3RdSlipAlm' is never used.
..\workspace\J2STD\SRC\P_LOOP\runaway.c,417,style,unusedFunction,The function 'get_ax3_runaway' is never used.
..\workspace\J2STD\SRC\P_LOOP\step.c,2246,error,internalAstError,Syntax Error: AST broken, 'if' doesn't have two operands.
..\workspace\J2STD\SRC\P_LOOP\steptest.c,232,style,unusedFunction,The function 'AddStepTrackNoiseTest' is never used.
..\workspace\J2STD\SRC\P_LOOP\steptest.c,213,style,unusedFunction,The function 'EndtStepTrackTest' is never used.
..\workspace\J2STD\SRC\P_LOOP\steptest.c,172,style,unusedFunction,The function 'StartStepTrackTest' is never used.
..\workspace\J2STD\SRC\P_LOOP\stowposn.c,86,style,unusedFunction,The function 'getStowPosnAx2Opn' is never used.
..\workspace\J2STD\SRC\REMOTE\serial.c,83,style,variableScope,The scope of the variable 'func' can be reduced.
..\workspace\J2STD\SRC\REMOTE\serial.c,518,style,unreadVariable,Variable 'set_data' is assigned a value that is never used.
..\workspace\J2STD\SRC\REMOTE\serial.c,563,style,unusedVariable,Unused variable: i
..\workspace\J2STD\SRC\REMOTE\serial.c,944,style,unusedFunction,The function 's_getPosnOpn' is never used.
..\workspace\J2STD\SRC\REMOTE\serial.c,583,style,unusedFunction,The function 's_rx_rmt_cmd' is never used.
..\workspace\J2STD\SRC\REMOTE\serial.c,872,style,unusedFunction,The function 's_rx_rmt_trns_vol' is never used.
..\workspace\J2STD\SRC\REMOTE\serial.c,504,style,unusedFunction,The function 's_rx_set_bin' is never used.
..\workspace\J2STD\SRC\REMOTE\serial.c,239,style,unusedFunction,The function 's_rxtrns_dbl' is never used.
..\workspace\J2STD\SRC\REMOTE\serial.c,430,style,unusedFunction,The function 's_tx_rmt_bit' is never used.
..\workspace\J2STD\SRC\REMOTE\serial.c,373,style,unusedFunction,The function 's_tx_rmt_dbl' is never used.
..\workspace\J2STD\SRC\REMOTE\serial.c,994,style,unusedFunction,The function 's_tx_rmt_enalbe_bit_AutoOpn' is never used.
..\workspace\J2STD\SRC\REMOTE\serial.c,673,style,unusedFunction,The function 's_tx_rmt_trns_ang' is never used.
..\workspace\J2STD\SRC\REMOTE\serial.c,730,style,unusedFunction,The function 's_tx_rmt_trns_vol' is never used.
..\workspace\J2STD\SRC\REMOTE\serial.c,482,style,unusedFunction,The function 's_tx_set_bin' is never used.
..\workspace\J2STD\SRC\REMOTE\serial.c,107,style,unusedFunction,The function 's_txtrns_dbl' is never used.
..\workspace\J2STD\SRC\REMOTE\serialif.c,673,portability,invalidPointerCast,Casting between signed int * and double * which have an incompatible binary data representation.
..\workspace\J2STD\SRC\REMOTE\serialif.c,631,style,variableScope,The scope of the variable 'rslt' can be reduced.
..\workspace\J2STD\SRC\REMOTE\serialif.c,713,style,variableScope,The scope of the variable 'ret_msg' can be reduced.
..\workspace\J2STD\SRC\REMOTE\serialif.c,798,style,unusedFunction,The function 'set_cmdRecvFromPce_OFF' is never used.
..\workspace\J2STD\SRC\REMOTE\serialif.c,789,style,unusedFunction,The function 'set_cmdRecvFromPce_ON' is never used.
..\workspace\J2STD\SRC\REMOTE\serialif_rtp.c,220,style,unusedFunction,The function 'serial_rtp_disable' is never used.
..\workspace\J2STD\SRC\SNTP\synctimtsk.c,448,style,redundantAssignment,Variable 'rtn' is reassigned a value before the old one has been used.
..\workspace\J2STD\SRC\SNTP\synctimtsk.c,142,style,variableScope,The scope of the variable 'ret' can be reduced.
..\workspace\J2STD\SRC\SNTP\synctimtsk.c,274,style,variableScope,The scope of the variable 'yymmdd' can be reduced.
..\workspace\J2STD\SRC\SNTP\synctimtsk.c,275,style,variableScope,The scope of the variable 'hhmmss' can be reduced.
..\workspace\J2STD\SRC\SNTP\synctimtsk.c,274,style,unreadVariable,Variable 'yymmdd' is assigned a value that is never used.
..\workspace\J2STD\SRC\SNTP\synctimtsk.c,275,style,unreadVariable,Variable 'hhmmss' is assigned a value that is never used.
..\workspace\J2STD\SRC\SNTP\synctimtsk.c,448,style,unreadVariable,Variable 'rtn' is assigned a value that is never used.
..\workspace\J2STD\SRC\SNTP\synctimtsk.c,470,style,unusedFunction,The function 'm_GetAcuPceSyncTimeMsgStat' is never used.
..\workspace\J2STD\SRC\SNTP\synctimtsk.c,410,style,unusedFunction,The function 'm_GetTimeSyncAns' is never used.
..\workspace\J2STD\SRC\SNTP\synctimtsk.c,438,style,unusedFunction,The function 'm_SysTimeDisp' is never used.
..\workspace\J2STD\SRC\SNTP\synctimtsk.c,386,style,unusedFunction,The function 'm_TimeSyncReq' is never used.
..\workspace\J2STD\SRC\SYSDATA\sysdataref.c,117,style,redundantAssignment,Variable 'ret' is reassigned a value before the old one has been used.
..\workspace\J2STD\SRC\SYSDATA\sysdataref.c,118,style,redundantAssignment,Variable 'ret' is reassigned a value before the old one has been used.
..\workspace\J2STD\SRC\SYSDATA\sysdataref.c,151,style,redundantAssignment,Variable 'ret' is reassigned a value before the old one has been used.
..\workspace\J2STD\SRC\SYSDATA\sysdataref.c,152,style,redundantAssignment,Variable 'ret' is reassigned a value before the old one has been used.
..\workspace\J2STD\SRC\SYSDATA\sysdataref.c,182,style,redundantAssignment,Variable 'ret' is reassigned a value before the old one has been used.
..\workspace\J2STD\SRC\SYSDATA\sysdataref.c,183,style,redundantAssignment,Variable 'ret' is reassigned a value before the old one has been used.
..\workspace\J2STD\SRC\SYSDATA\sysdataref.c,250,style,redundantAssignment,Variable 'ret' is reassigned a value before the old one has been used.
..\workspace\J2STD\SRC\SYSDATA\sysdataref.c,251,style,redundantAssignment,Variable 'ret' is reassigned a value before the old one has been used.
..\workspace\J2STD\SRC\SYSDATA\sysdataref.c,281,style,redundantAssignment,Variable 'ret' is reassigned a value before the old one has been used.
..\workspace\J2STD\SRC\SYSDATA\sysdataref.c,282,style,redundantAssignment,Variable 'ret' is reassigned a value before the old one has been used.
..\workspace\J2STD\SRC\SYSDATA\sysdataref.c,316,style,redundantAssignment,Variable 'ret' is reassigned a value before the old one has been used.
..\workspace\J2STD\SRC\SYSDATA\sysdataref.c,317,style,redundantAssignment,Variable 'ret' is reassigned a value before the old one has been used.
..\workspace\J2STD\SRC\SYSDATA\sysdataref.c,118,style,unreadVariable,Variable 'ret' is assigned a value that is never used.
..\workspace\J2STD\SRC\SYSDATA\sysdataref.c,152,style,unreadVariable,Variable 'ret' is assigned a value that is never used.
..\workspace\J2STD\SRC\SYSDATA\sysdataref.c,183,style,unreadVariable,Variable 'ret' is assigned a value that is never used.
..\workspace\J2STD\SRC\SYSDATA\sysdataref.c,199,style,unusedVariable,Unused variable: ret
..\workspace\J2STD\SRC\SYSDATA\sysdataref.c,217,style,unusedVariable,Unused variable: ret
..\workspace\J2STD\SRC\SYSDATA\sysdataref.c,251,style,unreadVariable,Variable 'ret' is assigned a value that is never used.
..\workspace\J2STD\SRC\SYSDATA\sysdataref.c,282,style,unreadVariable,Variable 'ret' is assigned a value that is never used.
..\workspace\J2STD\SRC\SYSDATA\sysdataref.c,317,style,unreadVariable,Variable 'ret' is assigned a value that is never used.
..\workspace\J2STD\SRC\SYSDATA\sysdataref.c,334,style,unusedVariable,Unused variable: ret
..\workspace\J2STD\SRC\SYSDATA\sysdataref.c,369,style,unusedVariable,Unused variable: ret
..\workspace\J2STD\SRC\SYSDATA\sysdataref.c,105,style,unusedFunction,The function 'dataLoad' is never used.
..\workspace\J2STD\SRC\SYSDATA\sysdataref.c,238,style,unusedFunction,The function 'dataRestore' is never used.
..\workspace\J2STD\SRC\SYSDATA\sysdataref.c,139,style,unusedFunction,The function 'dataSave' is never used.
..\workspace\J2STD\SRC\SYSDATA\sysdataref.c,170,style,unusedFunction,The function 'dataStore' is never used.
..\workspace\J2STD\SRC\SYSDATA\sysdataref.c,332,style,unusedFunction,The function 'trkgFreqParamUpd' is never used.
..\workspace\OPIFDRV\SRC\opif_main.c,297,error,resourceLeak,Resource leak: sFd
..\workspace\OPIFDRV\SRC\opif_main.c,330,style,redundantAssignment,Variable 'chk_rcv' is reassigned a value before the old one has been used.
..\workspace\OPIFDRV\SRC\opif_main.c,283,style,unreadVariable,Variable 'chk_rcv' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_main.c,478,style,unreadVariable,Variable 'tx_ret' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_main.c,515,style,unreadVariable,Variable 'ret' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_main.c,534,style,unreadVariable,Variable 'ret' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_msg.c,832,style,variableScope,The scope of the variable 'slewEnable' can be reduced.
..\workspace\OPIFDRV\SRC\opif_msg.c,834,style,variableScope,The scope of the variable 'flag' can be reduced.
..\workspace\OPIFDRV\SRC\opif_msg.c,914,style,variableScope,The scope of the variable 'ffunc' can be reduced.
..\workspace\OPIFDRV\SRC\opif_msg.c,916,style,variableScope,The scope of the variable 'cnt' can be reduced.
..\workspace\OPIFDRV\SRC\opif_msg.c,987,style,variableScope,The scope of the variable 'ffunc' can be reduced.
..\workspace\OPIFDRV\SRC\opif_msg.c,989,style,variableScope,The scope of the variable 'cnt' can be reduced.
..\workspace\OPIFDRV\SRC\opif_msg.c,561,style,unreadVariable,Variable 'flag' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_msg.c,627,style,unreadVariable,Variable 'flag' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_msg.c,702,style,unreadVariable,Variable 'value' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_msg.c,703,style,unreadVariable,Variable 'flag' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_msg.c,834,style,unreadVariable,Variable 'flag' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_msg.c,879,style,unreadVariable,Variable 'flag' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_msg.c,952,style,unreadVariable,Variable 'flag' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_msg.c,1025,style,unreadVariable,Variable 'value' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_msg.c,1062,style,unreadVariable,Variable 'value' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_msg.c,1063,style,unreadVariable,Variable 'flag' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_msg.c,1122,style,unreadVariable,Variable 'value' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_msg.c,1123,style,unreadVariable,Variable 'flag' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_msg.c,1201,style,unreadVariable,Variable 'value' is assigned a value that is never used.
..\workspace\OSWRAP\SRC\clogmsg.c,233,style,unusedVariable,Unused variable: buf
..\workspace\OSWRAP\SRC\memmon.c,770,warning,getsCalled,Obsolete function 'gets' called. It is recommended to use 'fgets' or 'gets_s' instead.
..\workspace\OSWRAP\SRC\memmon.c,635,style,variableScope,The scope of the variable 'ret' can be reduced.
..\workspace\OSWRAP\SRC\memmon.c,722,style,variableScope,The scope of the variable 'retc' can be reduced.
..\workspace\OSWRAP\SRC\memmon.c,952,style,variableScope,The scope of the variable 'temp' can be reduced.
..\workspace\OSWRAP\SRC\memmon.c,225,style,unusedFunction,The function 'dd' is never used.
..\workspace\OSWRAP\SRC\memmon.c,259,style,unusedFunction,The function 'df' is never used.
..\workspace\OSWRAP\SRC\memmon.c,1094,style,unusedFunction,The function 'dsp2d' is never used.
..\workspace\OSWRAP\SRC\memmon.c,1114,style,unusedFunction,The function 'dsp2df' is never used.
..\workspace\OSWRAP\SRC\memmon.c,1147,style,unusedFunction,The function 'dsp2m' is never used.
..\workspace\OSWRAP\SRC\memmon.c,1167,style,unusedFunction,The function 'dsp2mf' is never used.
..\workspace\OSWRAP\SRC\memmon.c,367,style,unusedFunction,The function 'dspd' is never used.
..\workspace\OSWRAP\SRC\memmon.c,387,style,unusedFunction,The function 'dspdf' is never used.
..\workspace\OSWRAP\SRC\memmon.c,564,style,unusedFunction,The function 'dspm' is never used.
..\workspace\OSWRAP\SRC\memmon.c,585,style,unusedFunction,The function 'dspmf' is never used.
..\workspace\OSWRAP\SRC\memmon.c,456,style,unusedFunction,The function 'mf' is never used.
..\workspace\OSWRAP\SRC\memmon.c,296,style,unusedFunction,The function 'swapd' is never used.
..\workspace\OSWRAP\SRC\memmon.c,330,style,unusedFunction,The function 'swapdf' is never used.
..\workspace\OSWRAP\SRC\memmon.c,493,style,unusedFunction,The function 'swapm' is never used.
..\workspace\OSWRAP\SRC\memmon.c,527,style,unusedFunction,The function 'swapmf' is never used.
..\workspace\OSWRAP\SRC\system_call.c,946,style,variableScope,The scope of the variable 'timeOutSec' can be reduced.
..\workspace\OSWRAP\SRC\system_call.c,947,style,variableScope,The scope of the variable 'clkRate' can be reduced.
..\workspace\OSWRAP\SRC\system_call.c,206,style,unusedFunction,The function 'c_intConnect' is never used.
..\workspace\OSWRAP\SRC\system_call.c,847,style,unusedFunction,The function 'c_rtpSpawn' is never used.
..\workspace\SUMCHECK\SRC\sumcheck.c,635,style,variableScope,The scope of the variable 'ctmp' can be reduced.
..\workspace\SUMCHECK\SRC\sumcheck.c,951,style,variableScope,The scope of the variable 'itmp' can be reduced.
..\workspace\SUMCHECK\SRC\sumcheck.c,300,style,unusedVariable,Unused variable: ii
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,1275,style,redundantAssignment,Variable 'error' is reassigned a value before the old one has been used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,1277,style,redundantAssignment,Variable 'error' is reassigned a value before the old one has been used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,1279,style,redundantAssignment,Variable 'error' is reassigned a value before the old one has been used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,1283,style,redundantAssignment,Variable 'error' is reassigned a value before the old one has been used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,645,style,variableScope,The scope of the variable 'Nb' can be reduced.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,646,style,variableScope,The scope of the variable 'Rb' can be reduced.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,647,style,variableScope,The scope of the variable 'tmp_d' can be reduced.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,648,style,variableScope,The scope of the variable 'param_S' can be reduced.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,648,style,variableScope,The scope of the variable 'param_Xo' can be reduced.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,649,style,variableScope,The scope of the variable 'Na' can be reduced.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,650,style,variableScope,The scope of the variable 'Rt' can be reduced.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,651,style,variableScope,The scope of the variable 'status_word' can be reduced.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,991,style,variableScope,The scope of the variable 'i' can be reduced.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,992,style,variableScope,The scope of the variable 'status_word' can be reduced.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,1126,style,variableScope,The scope of the variable 'interval' can be reduced.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,316,style,unreadVariable,Variable 'i' is assigned a value that is never used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,638,style,unreadVariable,Variable 'i' is assigned a value that is never used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,991,style,unreadVariable,Variable 'i' is assigned a value that is never used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,1126,style,unreadVariable,Variable 'interval' is assigned a value that is never used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,1283,style,unreadVariable,Variable 'error' is assigned a value that is never used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,174,style,unusedFunction,The function 'construct_eib7if_hook_impl' is never used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,1303,style,unusedFunction,The function 'setEib7StatusWord' is never used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,1250,style,unusedFunction,The function 'showEIB7Info' is never used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,1159,style,unusedFunction,The function 'showEIB7State' is never used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,1189,style,unusedFunction,The function 'showEib7Packet' is never used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,1119,style,unusedFunction,The function 'showEib7ShortEst' is never used.
..\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c,347,style,variableScope,The scope of the variable 'tmpRet' can be reduced.
..\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c,365,style,variableScope,The scope of the variable 'retVal' can be reduced.
..\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c,387,style,variableScope,The scope of the variable 'retVal' can be reduced.
..\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c,347,style,unreadVariable,Variable 'tmpRet' is assigned a value that is never used.
..\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c,365,style,unreadVariable,Variable 'retVal' is assigned a value that is never used.
..\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c,387,style,unreadVariable,Variable 'retVal' is assigned a value that is never used.
..\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c,224,style,unusedFunction,The function 'getAutoError' is never used.
..\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c,137,style,unusedFunction,The function 'getAutoOpn' is never used.
..\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c,173,style,unusedFunction,The function 'getBandStr_var' is never used.
..\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c,75,style,unusedFunction,The function 'getCoastStsLcl' is never used.
